Yearnumber,Periodname,Provider Org Code,Provider Name,Commissioner Org Code,Commissioner Org Name,Nhs1 Population SUM,Nhs1 Number Calls Offered SUM,Nhs1 Calls Through 111 SUM,Nhs1 Calls Through Other SUM,Nhs1 Abandoned Calls SUM,Nhs1 Answered Calls SUM,Nhs1 Answered Through 111 SUM,Nhs1 Answered Through Other SUM,Nhs1 Answered 60sec SUM,Nhs1 Calls Person Triaged SUM,Nhs1 Cnt Caller Terminated SUM,Nhs1 Cnt Caller Referred SUM,Nhs1 Cnt Caller Given Info SUM,Nhs1 Cnt Other Reason SUM,Nhs1 Transferred To Ca SUM,Nhs1 Wtransferred To Ca SUM,Nhs1 Ave Wtransfer Time SUM,Nhs1 Person Offered Call Back SUM,Nhs1 Calls Back Within 10mins SUM,Nhs1 Ave Episode Length SUM,Nhs1 Amb Dispatches SUM,Nhs1 Recommend To Ae SUM,Nhs1 Recommend To Primcare SUM,Nhs1 Rec Contact Prim Com Care SUM,Nhs1 Rec Speak Prim Com Care SUM,Nhs1 Rec Dental Pharmacy SUM,Nhs1 Recommend To Other SUM,Nhs1 Not Recommend SUM,Nhs1 Given Health Information SUM,Nhs1 Recommended Home Care SUM,Nhs1 Recommended Non Clinical SUM,Nhs1 Time Call Handlers SUM,Nhs1 Time Clinical Staff SUM,Nhs1 Cost Call Handlers SUM,Nhs1 Cost Clinical Staff SUM,Ave_Wtransfer_Time_Minutes,Episode_Length_Minutes,Abandonment Rate,Total_Cost,Cost_Per_Answered_Call,A&E_Referral_Rate,PrimaryCare_Referral_Rate,Answered_60sec_Rate,Callback_10min_Compliance,Rank_Answered_60sec,Rank_Callback_Compliance,Combined_Rank,Calls_Offered_Per_1k,Calls_Answered_60sec_Per_1k,Ambulance_Dispatches_Per_1k
2015-16,Oct-15,111AD5,NORTH CENTRAL LONDON NHS 111,08C,NHS HAMMERSMITH AND FULHAM CCG,1441000,22929,22929,0,94,22005,22005,0,20917,19319,1957,183,99,0,4453,2737,00:02:07,1716,698,00:13:26,2590,1878,10912,7757,2431,724,679,3260,361,811,2088,136636.5,42133.0,7921.0,4826.0,2.12,13.43,0.004099611845261459,12747.0,0.5792774369461486,0.08534423994546694,0.4958872983412861,95.05566916609861,40.675990675990676,241,256,248.5,15.911866759195002,14.51561415683553,1.7973629424011104
2015-16,Oct-15,111AD6,OUTER NORTH EAST LONDON NHS 111,08N,NHS REDBRIDGE CCG,1021900,17893,16763,1130,203,17690,16678,1012,17278,14499,142,9,67,0,2856,1129,00:00:57,1735,695,00:14:45,1580,1376,8541,6570,1721,250,625,2377,143,919,1315,136636.5,42133.0,7921.0,4826.0,0.95,14.75,0.011345218800648298,12747.0,0.7205765969474279,0.07778405879027699,0.4828151498021481,97.67100056529112,40.05763688760807,49,262,155.5,17.50954105098346,16.90772091202662,1.5461395439866914
2015-16,Oct-15,111AD7,SOUTH EAST LONDON NHS 111,07N,NHS BEXLEY CCG,1755300,22534,22534,0,84,22305,22305,0,21766,18968,1699,514,612,512,6088,3618,00:00:53,2470,1794,00:09:32,1707,2188,11474,9022,1866,586,673,2926,368,1544,1014,82481.0,77458.0,7921.0,4826.0,0.88,9.53,0.0037277003638945595,12747.0,0.5714862138533962,0.09809459762385116,0.5144138085631025,97.5835014570724,72.63157894736842,58,32,45.0,12.837691562695836,12.4001595168917,0.9724833361818493
2015-16,Oct-15,111AD8,EAST LONDON & CITY NHS 111,08V,NHS TOWER HAMLETS CCG,884100,13687,13687,0,197,13490,13490,0,13235,9897,613,3,44,0,2005,860,00:00:39,1161,454,00:15:21,1106,1185,5935,4586,960,389,209,1462,90,790,582,136636.5,42133.0,7921.0,4826.0,0.65,15.35,0.014393219843647257,12747.0,0.9449221645663455,0.08784284655300223,0.43995552260934023,98.1097108969607,39.10422049956934,24,279,151.5,15.481280398145007,14.970026015156657,1.2509897070467142
2015-16,Oct-15,111AD9,YORKSHIRE AND HUMBER NHS 111,02N,"NHS AIREDALE, WHARFEDALE AND CRAVEN CCG",5503900,125941,125941,0,3389,121591,121591,0,107765,103911,11174,30,395,6081,23040,3566,00:01:22,19467,4582,00:23:09,9677,7550,64484,41738,9907,12839,4219,17981,1010,5701,11270,893957.0,358614.0,7921.0,4826.0,1.37,23.15,0.02690942584225947,12747.0,0.10483506180556126,0.06209341151894466,0.5303353044222023,88.62909261376252,23.53726819746237,415,477,446.0,22.88213812024201,19.579752539108632,1.7582078162757317
2015-16,Oct-15,111AE1,MAINLAND SHIP NHS 111,10R,NHS PORTSMOUTH CCG,1854600,44292,43843,449,366,43435,43024,411,40115,37791,3120,61,56,2407,6382,2574,00:01:30,3808,1037,00:24:23,4479,2819,24455,14739,5865,3851,2860,3178,315,1729,1134,136636.5,42133.0,7921.0,4826.0,1.5,24.38,0.008263343267407207,12747.0,0.2934730056406124,0.06490157706918384,0.5630252100840336,92.35639461263958,27.232142857142854,351,438,394.5,23.882238757683595,21.630001078399655,2.4150760271756715
2015-16,Oct-15,111AE2,BUCKINGHAMSHIRE NHS 111,10Y,NHS AYLESBURY VALE CCG,525000,12312,12312,0,93,12070,12070,0,11223,8918,585,1,10,2556,1747,737,00:01:25,1010,234,00:28:00,1024,772,5702,4183,1212,307,562,858,73,538,247,136636.5,42133.0,7921.0,4826.0,1.42,28.0,0.007553606237816764,12747.0,1.056089478044739,0.063960231980116,0.4724109362054681,92.98260149130074,23.16831683168317,338,483,410.5,23.451428571428572,21.377142857142857,1.9504761904761905
2015-16,Oct-15,111AE3,BERKSHIRE NHS 111,11D,NHS WOKINGHAM CCG,904800,18268,18268,0,146,17935,17935,0,16765,16894,926,41,20,54,3206,1262,00:01:21,1944,513,00:22:18,1867,1377,11237,7978,2576,683,817,1596,167,895,534,136636.5,42133.0,7921.0,4826.0,1.35,22.3,0.00799211736369608,12747.0,0.7107332032339002,0.07677725118483412,0.6265402843601896,93.47644270978533,26.38888888888889,321,448,384.5,20.190097259062775,18.528956675508397,2.0634394341290894
2015-16,Oct-15,111AE4,SOUTH EAST COAST NHS 111,10D,NHS SWALE CCG,4562700,93325,93325,0,4341,87569,87569,0,62958,77615,4056,517,153,5228,21955,10613,00:00:58,11342,7812,00:12:39,8572,5955,52149,40253,8608,3288,286,10653,707,5497,4449,136636.5,42133.0,7921.0,4826.0,0.97,12.65,0.0465148673988749,12747.0,0.14556521143326975,0.06800351722641575,0.595518962189816,71.89530541630029,68.87674131546464,493,47,270.0,20.453897911324436,13.798408836872904,1.8787121660420365
2015-16,Oct-15,111AE5,DORSET NHS 111,11J,NHS DORSET CCG,762400,19120,19108,12,167,18127,18121,6,16788,15765,820,1496,21,25,3433,623,00:01:01,2810,437,00:23:50,2062,1081,9753,6403,1693,1657,403,2466,197,826,1443,149135.0,21573.0,7921.0,4826.0,1.02,23.83,0.008734309623430962,12747.0,0.703205163568158,0.059634798918740003,0.5380371821040437,92.61322888508855,15.551601423487543,344,529,436.5,25.07869884575026,22.0199370409234,2.7046169989506823
2015-16,Oct-15,111AE6,BANES & WILTSHIRE NHS 111,99N,NHS WILTSHIRE CCG,664800,11164,11164,0,111,11053,11053,0,10132,10063,399,317,36,238,2651,1086,00:00:51,1565,771,00:14:08,1224,886,6667,4548,1410,709,115,1171,101,649,421,136636.5,42133.0,7921.0,4826.0,0.85,14.13,0.00994267287710498,12747.0,1.1532615579480685,0.08015923278747851,0.6031846557495703,91.66742060978919,49.26517571884984,364,149,256.5,16.793020457280385,15.240673886883274,1.84115523465704
2015-16,Oct-15,111AE7,"BRISTOL, NORTH SOMERSET & SOUTH GLOUCESTERSHIRE NHS 111",11H,NHS BRISTOL CCG,929500,25306,25306,0,219,25087,25087,0,23131,21220,1118,544,92,2113,5690,2332,00:01:00,3358,1567,00:14:22,2504,1977,13925,9687,2677,1561,158,2656,212,1320,1124,136636.5,42133.0,7921.0,4826.0,1.0,14.37,0.008654074132616771,12747.0,0.508111771036792,0.07880575596922709,0.5550683620998924,92.20313309682305,46.66468135795116,353,186,269.5,27.225389994620762,24.885422270037655,2.6939214631522326
2015-16,Oct-15,111AE8,GLOUCESTERSHIRE & SWINDON NHS 111,11M,NHS GLOUCESTERSHIRE CCG,838900,12770,12770,0,129,12641,12641,0,11583,10785,493,461,36,866,2925,1198,00:00:52,1727,812,00:14:09,1351,1045,6963,5016,1550,397,125,1301,120,672,509,136636.5,42133.0,7921.0,4826.0,0.87,14.15,0.010101801096319498,12747.0,1.0083854125464757,0.08266751048176568,0.5508266751048176,91.63040898663081,47.01795020266358,367,180,273.5,15.222314936226011,13.807366789843844,1.610442245798069
2015-16,Oct-15,111AE9,SOMERSET NHS 111,05V,NHS STAFFORD AND SURROUNDS CCG,543600,11972,11972,0,362,11284,11284,0,10227,8286,419,24,3,2552,2923,2303,00:00:48,620,213,00:10:35,1050,575,4979,3554,1117,308,653,1029,11,580,438,108043.0,10754.0,7921.0,4826.0,0.8,10.58,0.030237220180420982,12747.0,1.129652605459057,0.05095710740872031,0.4412442396313364,90.63275434243177,34.35483870967742,387,339,363.0,22.023546725533482,18.81346578366446,1.9315673289183224
2015-16,Oct-15,111AF1,CORNWALL NHS 111,11N,NHS KERNOW CCG,553200,11940,11848,92,515,10766,10746,20,8367,9655,374,697,18,22,1954,313,00:00:42,1641,380,00:22:53,1301,554,5947,4056,1555,336,315,1538,161,363,1014,85028.0,12279.0,7921.0,4826.0,0.7,22.88,0.04313232830820771,12747.0,1.184005201560468,0.051458294631246515,0.5523871447148431,77.71688649451978,23.15661182205972,461,484,472.5,21.58351409978308,15.12472885032538,2.3517715112075197
2015-16,Oct-15,111AF2,DEVON NHS 111,99P,"NHS NORTHERN, EASTERN AND WESTERN DEVON CCG",1158100,29449,29305,144,1227,26731,26717,14,20750,24520,807,1312,50,42,5368,803,00:00:44,4565,1713,00:17:26,2908,1608,16401,10263,5351,787,322,3281,418,771,2092,213969.0,33732.0,7921.0,4826.0,0.73,17.43,0.0416652517912323,12747.0,0.4768620702555086,0.06015487636077962,0.6135572930305637,77.6252291347125,37.52464403066813,464,305,384.5,25.428719454278557,17.917278300664883,2.5110094119678785
2015-16,Oct-15,111AF3,BEDFORDSHIRE NHS 111,06F,NHS BEDFORDSHIRE CCG,434000,5349,5349,0,40,5256,5256,0,4962,3755,184,10,5,1302,767,326,00:01:21,441,121,00:31:27,443,402,2362,1558,421,383,87,461,62,289,110,136636.5,42133.0,7921.0,4826.0,1.35,31.45,0.007478033277248084,12747.0,2.425228310502283,0.07648401826484018,0.4493911719939117,94.40639269406392,27.43764172335601,284,435,359.5,12.324884792626728,11.433179723502304,1.0207373271889402
2015-16,Oct-15,111AF4,STAFFORDSHIRE NHS 111,05V,NHS STAFFORD AND SURROUNDS CCG,1112600,27602,27569,33,371,26083,26059,24,24352,19226,737,71,9,6040,7221,5761,00:00:01,1460,470,00:11:12,2445,1571,11834,8416,920,2498,1131,2245,27,1436,782,243528.0,77206.0,7921.0,4826.0,0.02,11.2,0.013441054996014782,12747.0,0.48870912088333396,0.060230801671586856,0.4537054786642641,93.36349346317525,32.19178082191781,325,365,345.0,24.80855653424411,21.887470789142547,2.1975552759302532
2015-16,Oct-15,111AF8,NORTH WEST INC BLACKPOOL NHS 111,00R,NHS BLACKPOOL CCG,7193600,110193,110193,0,1130,102419,102419,0,98844,93376,4688,0,444,3911,26019,17753,00:00:15,8266,5265,00:11:14,12123,9091,55138,39447,10125,5566,1572,15452,1339,5685,8428,451136.0,343889.0,7921.0,4826.0,0.25,11.23,0.01025473487426606,12747.0,0.12445932883546998,0.08876282720979506,0.5383571407648972,96.50943672560756,63.69465279458021,137,63,100.0,15.318199510676157,13.740547153024911,1.6852479982206408
2015-16,Nov-15,111AA1,NORTH EAST ENGLAND NHS 111,00N,NHS SOUTH TYNESIDE CCG,2623300,61642,59947,1695,474,53626,52252,1374,51594,49503,1564,203,1252,1855,16249,9087,00:01:02,7162,3253,00:11:42,8473,4575,27359,18300,6353,2706,2957,6062,950,2612,2500,510020.0,134902.0,7921.0,4826.0,1.03,11.7,0.007689562311411051,12747.0,0.23770186103755642,0.08531309439451012,0.5101816283146235,96.21079327192034,45.420273666573586,161,200,180.5,23.497884344146687,19.66759425151527,3.2299012693935123
2015-16,Nov-15,111AA2,LINCOLNSHIRE NHS 111,03T,NHS LINCOLNSHIRE EAST CCG,733200,13992,13992,0,71,13921,13921,0,13299,12173,390,477,46,835,3066,1352,00:00:43,1714,867,00:12:21,1776,1146,7787,5659,1620,508,279,1185,127,666,392,136636.5,42133.0,7921.0,4826.0,0.72,12.35,0.005074328187535735,12747.0,0.9156669779469866,0.08232167229365707,0.5593707348610014,95.53193017742979,50.58343057176196,210,134,172.0,19.083469721767596,18.138297872340427,2.4222585924713584
2015-16,Nov-15,111AA3,LUTON NHS 111,06P,NHS LUTON CCG,213700,3353,3353,0,22,3305,3305,0,3202,3795,211,11,2,0,684,282,00:01:12,402,78,00:26:44,422,317,2527,1848,498,181,137,392,46,229,117,136636.5,42133.0,7921.0,4826.0,1.2,26.73,0.00656128839844915,12747.0,3.8568835098335854,0.09591527987897125,0.7645990922844176,96.88350983358548,19.402985074626866,103,515,309.0,15.690219934487601,14.983621899859616,1.9747309312119796
2015-16,Nov-15,111AA4,NOTTINGHAM CITY NHS 111,04K,NHS NOTTINGHAM CITY CCG,1002400,22633,22533,100,287,21993,21897,96,20005,20426,0,0,0,1567,4433,771,00:00:46,3662,1026,00:21:03,2282,1696,10872,7162,2435,1275,539,5037,386,1044,3607,149264.0,38742.0,7921.0,4826.0,0.77,21.05,0.012680599125171211,12747.0,0.5795935070249625,0.07711544582367116,0.49433910789796753,90.96076024189514,28.01747678864009,379,424,401.5,22.578810853950518,19.95710295291301,2.276536312849162
2015-16,Nov-15,111AA5,DERBYSHIRE NHS 111,04J,NHS NORTH DERBYSHIRE CCG,1006500,24079,23485,594,332,23391,22839,552,21264,21409,0,0,0,1982,5030,829,00:00:15,4201,1107,00:22:21,2352,1536,12430,7911,3667,852,1276,3815,339,1062,2414,156352.0,46250.0,7921.0,4826.0,0.25,22.35,0.013787948004485236,12747.0,0.5449531871232526,0.06566628190329614,0.5314009661835749,90.9067590098756,26.350868840752202,382,450,416.0,23.92349726775956,21.126676602086437,2.336810730253353
2015-16,Nov-15,111AA6,ISLE OF WIGHT NHS 111,10L,NHS ISLE OF WIGHT CCG,140000,4762,4737,25,64,4497,4473,24,4342,4427,27,30,8,5,761,732,00:00:39,29,14,00:07:45,501,268,2970,1650,814,506,231,457,109,262,86,28342.0,10023.0,7125.0,4600.0,0.65,7.75,0.013439731205375893,11725.0,2.6072937513898156,0.059595285746052926,0.6604402935290193,96.5532577273738,48.275862068965516,130,160,145.0,34.01428571428571,31.014285714285712,3.5785714285714283
2015-16,Nov-15,111AA7,INNER NORTH WEST LONDON NHS 111,08C,NHS HAMMERSMITH AND FULHAM CCG,568200,10415,10415,0,30,10019,10019,0,9644,8465,1900,258,42,0,1572,874,00:02:20,698,305,00:15:02,927,687,4160,2963,1006,191,319,2372,141,303,1928,136636.5,42133.0,7921.0,4826.0,2.33,15.03,0.0028804608737397984,12747.0,1.2722826629404131,0.06856971753668031,0.4152110989120671,96.25711148817247,43.69627507163324,157,217,187.0,18.32981344596973,16.972896867300246,1.6314677930306232
2015-16,Nov-15,111AA9,HILLINGDON LONDON NHS 111,08G,NHS HILLINGDON CCG,295700,12622,12622,0,49,12573,12573,0,12064,8708,371,84,39,3371,2441,1123,00:00:43,1318,701,00:14:05,1061,833,5428,4162,957,309,151,1235,107,699,429,136636.5,42133.0,7921.0,4826.0,0.72,14.08,0.003882110600538742,12747.0,1.01383917919351,0.0662530820011135,0.43171876242742385,95.95164240833533,53.186646433990894,180,111,145.5,42.68515387216774,40.798106188704764,3.5880960432871154
2015-16,Nov-15,111AB1,CROYDON NHS 111,07V,NHS CROYDON CCG,380800,4875,4875,0,20,4855,4855,0,4622,4117,170,97,17,454,1124,489,00:00:54,635,309,00:13:38,531,424,2504,1927,453,124,101,557,44,326,187,136636.5,42133.0,7921.0,4826.0,0.9,13.63,0.0041025641025641026,12747.0,2.6255406797116376,0.08733264675592173,0.5157569515962925,95.20082389289392,48.661417322834644,228,157,192.5,12.801995798319327,12.137605042016807,1.3944327731092436
2015-16,Nov-15,111AB2,HERTFORDSHIRE NHS 111,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,1143000,31344,25724,5620,219,27309,24353,2956,26505,21620,0,3,0,5686,5952,5027,00:00:41,925,728,00:09:58,1990,1532,14072,10213,3002,857,1559,2467,420,1461,586,444029.0,205189.0,7921.0,4826.0,0.68,9.97,0.006986983154670751,12747.0,0.46676919696803254,0.0560987220330294,0.5152880002929437,97.05591563220916,78.7027027027027,93,15,54.0,27.42257217847769,23.188976377952756,1.7410323709536308
2015-16,Nov-15,111AB3,GREAT YARMOUTH AND WAVENEY NHS 111,06M,NHS GREAT YARMOUTH AND WAVENEY CCG,215100,5422,5225,197,21,5401,5205,196,5134,4526,6,0,9,860,1309,523,00:02:33,786,251,00:17:36,455,301,2711,1625,906,180,268,791,57,300,434,22601.51667,10399.98333,7921.0,4826.0,2.55,17.6,0.0038731095536702325,12747.0,2.3601184965747084,0.05573042029253842,0.5019440844288094,95.05647102388447,31.93384223918575,240,369,304.5,25.206880520688053,23.867968386796836,2.115295211529521
2015-16,Nov-15,111AB4,OXFORDSHIRE NHS 111,10Q,NHS OXFORDSHIRE CCG,658400,16624,16499,125,151,16257,16135,122,14810,14284,1709,16,12,236,2547,915,00:01:23,1632,340,00:21:36,1408,1250,9139,6379,1959,801,1104,1383,107,817,459,136636.5,42133.0,7921.0,4826.0,1.38,21.6,0.0090832531280077,12747.0,0.7840930060896845,0.07688995509626623,0.5621578396998216,91.09921879805623,20.833333333333336,376,505,440.5,25.249088699878495,22.49392466585662,2.138517618469016
2015-16,Nov-15,111AB9,NORFOLK NHS 111,06W,NHS NORWICH CCG,783600,21492,20701,791,358,21134,20346,788,18735,18371,20,0,44,2699,4700,2458,00:01:38,2242,739,00:16:01,2425,1281,10464,6877,2735,852,1170,3031,300,1242,1489,106030.8,42715.78333,7921.0,4826.0,1.63,16.02,0.016657360878466407,12747.0,0.6031513201476294,0.06061322986656573,0.49512633670862116,88.64862307182739,32.961641391614634,414,359,386.5,27.427258805513016,23.908882082695254,3.0946911689637573
2015-16,Nov-15,111AC2,SUFFOLK NHS 111,06L,NHS IPSWICH AND EAST SUFFOLK CCG,626600,13751,13751,0,103,13648,13648,0,12860,11884,361,409,26,968,2989,1378,00:00:39,1611,784,00:11:54,1431,1050,7785,5380,1735,670,379,1239,78,647,514,136636.5,42133.0,7921.0,4826.0,0.65,11.9,0.007490364337139117,12747.0,0.9339830011723329,0.07693434935521688,0.5704132473622509,94.22626025791325,48.66542520173805,296,156,226.0,21.945419725502713,20.52345994254708,2.2837535908075326
2015-16,Nov-15,111AC3,NORTH ESSEX NHS 111,07H,NHS WEST ESSEX CCG,1007700,21037,20737,300,221,20816,20520,296,19196,18803,27,3,58,1925,5392,2327,00:03:26,3065,869,00:19:00,1384,1341,11646,7323,3642,681,903,3529,261,1263,2005,96860.73333,43481.18333,7921.0,4826.0,3.43,19.0,0.01050530018538765,12747.0,0.6123654880860876,0.0644215987701768,0.5594734819369716,92.21752498078402,28.352365415986952,352,418,385.0,20.87625285303166,19.049320234196685,1.3734246303463333
2015-16,Nov-15,111AC4,SOUTH ESSEX NHS 111,99F,NHS CASTLE POINT AND ROCHFORD CCG,771500,18026,17635,391,56,17970,17583,387,17255,15434,220,20,4,2292,4798,2484,00:02:46,2248,557,00:13:55,1331,1158,9799,6525,2775,499,1004,2142,250,1263,629,3424.766667,2032.383333,7921.0,4826.0,2.77,13.92,0.0031066237656718074,12747.0,0.7093489148580968,0.064440734557596,0.5452977184195882,96.02114635503617,24.777580071174377,175,468,321.5,23.364873622812702,22.365521710952688,1.7252106286454958
2015-16,Nov-15,111AC5,CAMBRIDGESHIRE & PETERBOROUGH NHS 111,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,871900,23953,15441,8512,114,18766,14488,4278,18326,15157,18,11,171,3409,4461,3568,00:00:36,893,652,00:10:00,1714,1206,10493,6302,3406,785,295,1449,229,959,261,377780.0,133519.0,7921.0,4826.0,0.6,10.0,0.004759320335657329,12747.0,0.6792603644889694,0.06426516039646168,0.5591495257380369,97.65533411488863,73.01231802911533,53,30,41.5,27.472187177428605,21.01846542034637,1.9658217685514394
2015-16,Nov-15,111AC6,NORTHAMPTONSHIRE NHS 111,04G,NHS NENE CCG,702300,17822,17822,0,220,17329,17329,0,15681,16472,0,0,0,857,3655,587,00:00:43,3068,772,00:21:33,1729,1283,9637,7042,2219,376,343,3480,290,837,2353,120868.0,32300.0,7921.0,4826.0,0.72,21.55,0.012344293569745259,12747.0,0.7355877430896186,0.07403774020428185,0.5561197991805644,90.48993017485141,25.16297262059974,390,461,425.5,25.3766196782002,22.3280649295173,2.4619108643030043
2015-16,Nov-15,111AC7,MILTON KEYNES NHS 111,04F,NHS MILTON KEYNES CCG,268900,5106,5106,0,20,5086,5086,0,4863,4254,155,188,29,460,1120,542,00:00:37,578,310,00:12:56,485,427,2769,1896,542,331,68,505,74,275,156,136636.5,42133.0,7921.0,4826.0,0.62,12.93,0.0039169604386995694,12747.0,2.5062917813605976,0.08395595753047581,0.5444357058592214,95.61541486433346,53.63321799307958,206,106,156.0,18.988471550762366,18.084789884715505,1.8036444775009297
2015-16,Nov-15,111AC8,LEICESTERSHIRE & RUTLAND NHS 111,04C,NHS LEICESTER CITY CCG,1044200,21937,21937,0,261,21282,21282,0,19550,20080,0,0,0,1202,4279,726,00:00:15,3553,1020,00:21:18,2228,1568,9825,6661,2224,940,673,5786,346,987,4453,138654.0,37423.0,7921.0,4826.0,0.25,21.3,0.011897707070246615,12747.0,0.5989568649563011,0.07367728596936378,0.46165773893431067,91.86166713654733,28.708133971291865,360,414,387.0,21.00842750430952,18.722466960352424,2.133690863819192
2015-16,Nov-15,111AC9,WEST MIDLANDS NHS 111,05V,NHS STAFFORD AND SURROUNDS CCG,4618700,88980,88980,0,910,80576,80576,0,73266,70918,4389,4699,180,390,25316,11103,00:00:54,14213,7572,00:10:56,7334,5861,44168,31086,9184,3898,3007,10548,483,5188,4877,674284.0,289012.0,7921.0,4826.0,0.9,10.93,0.010227017307260059,12747.0,0.1581984710087371,0.07273878077839555,0.5481532962668785,90.92781969817315,53.275170618447895,380,109,244.5,19.265161192543356,15.862905146469783,1.5878926970792648
2015-16,Nov-15,111AD1,WANDSWORTH NHS 111,08X,NHS WANDSWORTH CCG,317000,4115,4115,0,22,4093,4093,0,3914,3505,174,76,18,320,1051,475,00:00:49,576,274,00:14:26,368,393,2214,1646,438,130,50,480,47,257,176,136636.5,42133.0,7921.0,4826.0,0.82,14.43,0.0053462940461725394,12747.0,3.1143415587588565,0.09601759100903982,0.5409235279745908,95.62667969704374,47.56944444444444,203,167,185.0,12.981072555205047,12.347003154574132,1.160883280757098
2015-16,Nov-15,111AD2,SUTTON & MERTON NHS 111,08T,NHS SUTTON CCG,411800,6692,6692,0,38,6654,6654,0,6352,5618,211,70,29,726,1659,716,00:00:47,943,497,00:14:07,589,564,3612,2726,688,198,125,728,70,444,214,136636.5,42133.0,7921.0,4826.0,0.78,14.12,0.005678421996413628,12747.0,1.9156898106402165,0.08476104598737602,0.5428313796212805,95.46137661556958,52.70413573700954,216,113,164.5,16.250607090820786,15.424963574550752,1.4303059737736765
2015-16,Nov-15,111AD3,KINGSTON & RICHMOND NHS 111,08J,NHS KINGSTON CCG,369000,4214,4214,0,22,4192,4192,0,4011,3658,154,82,23,275,1093,475,00:00:57,618,321,00:14:19,414,364,2273,1707,455,111,89,518,51,308,159,136636.5,42133.0,7921.0,4826.0,0.95,14.32,0.005220692928334125,12747.0,3.0407919847328246,0.0868320610687023,0.5422232824427481,95.68225190839695,51.94174757281553,200,118,159.0,11.420054200542005,10.869918699186993,1.121951219512195
2015-16,Nov-15,111AD4,NORTH WEST LONDON NHS 111,07P,NHS BRENT CCG,1196300,10800,10800,0,56,10744,10744,0,10293,8830,435,250,39,1190,2568,1091,00:00:47,1477,755,00:14:39,1074,900,5390,4091,1039,260,200,1266,94,708,464,136636.5,42133.0,7921.0,4826.0,0.78,14.65,0.005185185185185185,12747.0,1.1864296351451973,0.08376768428890544,0.5016753536857781,95.80230826507818,51.117129316181455,192,128,160.0,9.02783582713366,8.60402908969322,0.8977681183649586
2015-16,Nov-15,111AD5,NORTH CENTRAL LONDON NHS 111,08C,NHS HAMMERSMITH AND FULHAM CCG,1441000,23382,23382,0,75,22435,22435,0,21425,19673,1843,205,91,0,4392,2484,00:02:04,1908,764,00:15:39,2642,1904,11156,8071,2456,629,833,3138,352,847,1939,136636.5,42133.0,7921.0,4826.0,2.07,15.65,0.0032075955863484734,12747.0,0.5681747269890796,0.08486739469578783,0.49725874749275684,95.49810563851125,40.041928721174,211,263,237.0,16.22623178348369,14.868147120055518,1.8334489937543372
2015-16,Nov-15,111AD6,OUTER NORTH EAST LONDON NHS 111,08N,NHS REDBRIDGE CCG,1021900,18202,17053,1149,200,18002,16971,1031,17278,15181,1248,12,57,0,3068,1268,00:00:43,1812,795,00:14:30,1657,1399,9043,7090,1766,187,681,2401,134,1057,1210,136636.5,42133.0,7921.0,4826.0,0.72,14.5,0.01098780353807274,12747.0,0.7080879902233085,0.07771358737918009,0.5023330741028774,95.97822464170648,43.87417218543047,179,215,197.0,17.81191897445934,16.90772091202662,1.6214893825227519
2015-16,Nov-15,111AD7,SOUTH EAST LONDON NHS 111,07N,NHS BEXLEY CCG,1755300,23429,23429,0,79,23219,23219,0,22625,19872,1790,548,537,472,6336,3603,00:00:55,2733,1823,00:10:17,1883,2159,12165,9605,1940,620,656,3009,361,1623,1025,94814.0,83070.0,7921.0,4826.0,0.92,10.28,0.0033718895386060013,12747.0,0.5489900512511305,0.09298419397906886,0.5239243722813214,97.44175029071019,66.70325649469447,70,56,63.0,13.347575912949354,12.88953455249815,1.0727510966786304
2015-16,Nov-15,111AD8,EAST LONDON & CITY NHS 111,08V,NHS TOWER HAMLETS CCG,884100,14139,14139,0,176,13963,13963,0,13744,10249,583,4,48,0,2190,957,00:00:46,1251,506,00:15:29,1156,1126,6225,4837,1022,366,224,1518,86,870,562,136636.5,42133.0,7921.0,4826.0,0.77,15.48,0.01244783930971073,12747.0,0.9129126978443028,0.08064169591062093,0.4458210986177755,98.43156914703144,40.44764188649081,20,259,139.5,15.992534781133354,15.545752742902387,1.3075443954303814
